"id","printer_id","color","head","slot_serial","installed_datetime","replaced_datetime","remounted_datetime","remounted_color","remounted_head"
13641,565,3,"4","261592-08","2019-07-23 12:09:49+02","2020-10-23 12:05:41+02",NULL,NULL,NULL
13635,565,3,"5","261654-04","2019-07-23 12:10:07+02","2020-10-23 12:05:41+02",NULL,NULL,NULL
13634,565,3,"6","261650-08","2019-07-23 12:10:07+02","2020-10-23 12:05:41+02",NULL,NULL,NULL
13640,565,3,"7","261446-01","2019-07-23 12:09:49+02","2020-10-23 12:05:43+02",NULL,NULL,NULL
11756,569,0,"0","229717-05","2019-07-30 16:14:15+02","2021-09-22 17:40:05+02",NULL,NULL,NULL
11736,569,0,"4","212336-01","2019-08-02 08:37:48+02","2021-06-21 12:37:11+02",NULL,NULL,NULL
11754,569,0,"6","226012-06","2019-07-30 16:18:03+02","2021-03-29 19:27:46+02",NULL,NULL,NULL
11753,569,0,"7","263444-05","2019-07-30 17:13:11+02","2021-09-22 18:31:45+02",NULL,NULL,NULL
11779,569,1,"0","261347-10","2019-07-30 15:54:14+02","2021-09-22 17:37:17+02",NULL,NULL,NULL
11777,569,1,"2","212336-04","2019-07-30 15:54:14+02","2019-09-25 12:34:38+02",NULL,NULL,NULL
11776,569,1,"3","210403-09","2019-07-30 15:54:14+02","2019-09-25 12:34:38+02",NULL,NULL,NULL
11775,569,1,"5","213406-06","2019-07-30 15:54:14+02","2019-09-25 12:34:30+02",NULL,NULL,NULL
11774,569,1,"6","210442-04","2019-07-30 15:54:14+02","2021-06-28 11:57:24+02",NULL,NULL,NULL
11773,569,1,"7","261424-08","2019-07-30 15:54:14+02","2021-09-22 17:37:25+02",NULL,NULL,NULL
11737,569,2,"0","262441-05","2019-08-01 08:28:16+02","2021-09-22 17:37:18+02",NULL,NULL,NULL
11771,569,2,"1","261842-04","2019-07-30 15:54:14+02","2021-09-22 17:37:20+02",NULL,NULL,NULL
11770,569,2,"2","213400-01","2019-07-30 15:54:14+02","2021-09-22 17:37:23+02",NULL,NULL,NULL
11769,569,2,"3","212223-02","2019-07-30 15:54:14+02","2021-09-22 17:37:25+02",NULL,NULL,NULL
11768,569,2,"4","210413-09","2019-07-30 15:54:14+02","2021-09-22 17:37:18+02",NULL,NULL,NULL
92247,569,2,"4","284347-07","2021-09-22 17:37:18+02","2021-11-06 04:31:37+01",NULL,NULL,NULL
11767,569,2,"5","209208-05","2019-07-30 15:54:14+02","2021-09-22 17:37:20+02",NULL,NULL,NULL
11766,569,2,"6","261381-07","2019-07-30 15:54:14+02","2020-09-09 00:14:09+02",NULL,NULL,NULL
26269,569,2,"6","269208-05","2020-09-09 00:14:09+02","2021-09-22 17:37:23+02",NULL,NULL,NULL
11765,569,2,"7","262397-02","2019-07-30 15:54:14+02","2021-09-22 17:37:26+02",NULL,NULL,NULL
11764,569,3,"0","261360-06","2019-07-30 15:54:14+02","2020-05-28 12:17:05+02",NULL,NULL,NULL
11725,569,3,"0","272137-05","2020-05-28 12:17:05+02","2021-01-04 16:14:10+01",NULL,NULL,NULL
38015,569,3,"0","277758-01","2021-01-04 16:14:10+01","2021-05-11 14:36:22+02",NULL,NULL,NULL
66642,569,3,"0","282221-09","2021-06-07 20:18:28+02","2021-09-22 17:37:18+02",NULL,NULL,NULL
11763,569,3,"1","263444-03","2019-07-30 15:54:15+02","2020-05-30 07:05:02+02",NULL,NULL,NULL
11718,569,3,"1","272856-03","2020-05-30 07:05:02+02","2021-01-04 16:14:10+01",NULL,NULL,NULL
38014,569,3,"1","277758-05","2021-01-04 16:14:10+01","2021-05-11 14:36:14+02",NULL,NULL,NULL
60984,569,3,"1","278987-09","2021-05-11 14:36:14+02","2021-09-22 17:37:21+02",NULL,NULL,NULL
11733,569,3,"2","264118-07","2019-09-10 13:17:35+02","2020-02-24 16:09:04+01",NULL,NULL,NULL
11727,569,3,"2","271169-01","2020-02-24 16:09:04+01","2020-05-28 12:17:05+02",NULL,NULL,NULL
11724,569,3,"2","273453-04","2020-05-28 12:17:05+02","2021-09-22 17:37:23+02",NULL,NULL,NULL
11762,569,3,"3","262904-05","2019-07-30 15:54:15+02","2020-02-24 16:09:06+01",NULL,NULL,NULL
11726,569,3,"3","271169-03","2020-02-24 16:09:06+01","2020-05-28 12:17:05+02",NULL,NULL,NULL
11723,569,3,"3","274454-01","2020-05-28 12:17:05+02","2021-01-04 16:14:10+01",NULL,NULL,NULL
38013,569,3,"3","278133-09","2021-01-04 16:14:10+01","2021-09-22 17:37:26+02",NULL,NULL,NULL
11732,569,3,"4","264085-05","2019-09-14 07:26:03+02","2020-05-28 12:17:05+02",NULL,NULL,NULL
11722,569,3,"4","267056-09","2020-05-28 12:17:05+02","2021-01-04 16:14:10+01",NULL,NULL,NULL
38012,569,3,"4","277708-07","2021-01-04 16:14:10+01","2021-09-22 17:37:18+02",NULL,NULL,NULL
11761,569,3,"5","261622-01","2019-07-30 15:54:15+02","2020-05-28 12:17:05+02",NULL,NULL,NULL
11721,569,3,"5","273115-09","2020-05-28 12:17:05+02","2021-09-22 17:37:21+02",NULL,NULL,NULL
11760,569,3,"6","260870-09","2019-07-30 15:54:15+02","2020-05-28 12:17:05+02",NULL,NULL,NULL
11720,569,3,"6","273359-02","2020-05-28 12:17:05+02","2021-05-11 14:16:54+02",NULL,NULL,NULL
60986,569,3,"6","280264-04","2021-05-11 14:16:54+02","2021-09-22 17:37:23+02",NULL,NULL,NULL
11759,569,3,"7","263000-05","2019-07-30 15:54:15+02","2020-05-28 12:17:05+02",NULL,NULL,NULL
11719,569,3,"7","274774-03","2020-05-28 12:17:05+02","2021-05-11 14:16:57+02",NULL,NULL,NULL
60985,569,3,"7","280789-03","2021-05-11 14:16:57+02","2021-09-22 17:37:26+02",NULL,NULL,NULL
12918,574,3,"0","262440-06","2019-08-05 18:07:25+02","2021-05-06 00:47:37+02",NULL,NULL,NULL
12917,574,3,"1","262465-05","2019-08-05 18:07:25+02","2021-05-06 00:47:37+02",NULL,NULL,NULL
12916,574,3,"2","261948-10","2019-08-05 18:07:25+02","2021-05-06 00:47:37+02",NULL,NULL,NULL
12915,574,3,"3","263996-03","2019-08-05 18:07:25+02","2021-05-06 00:47:37+02",NULL,NULL,NULL
12914,574,3,"4","262956-05","2019-08-05 18:07:25+02","2021-05-06 00:47:37+02",NULL,NULL,NULL
12913,574,3,"5","264280-10","2019-08-05 18:07:26+02","2021-05-06 00:09:32+02",NULL,NULL,NULL
12912,574,3,"6","264280-09","2019-08-05 18:07:26+02","2021-05-06 00:09:32+02",NULL,NULL,NULL
12911,574,3,"7","263413-03","2019-08-05 18:07:26+02","2021-05-06 00:09:32+02",NULL,NULL,NULL
16832,587,1,"5","263625-03","2019-10-12 12:59:55+02","2020-10-18 02:43:39+02",NULL,NULL,NULL
16825,587,2,"1","263738-06","2019-12-03 21:26:30+01","2021-06-23 13:53:55+02",NULL,NULL,NULL
16845,587,2,"3","264120-10","2019-09-03 04:31:19+02","2021-04-13 14:39:13+02",NULL,NULL,NULL
16841,587,3,"0","263622-07","2019-09-03 04:31:19+02","2020-06-09 09:42:27+02",NULL,NULL,NULL
16814,587,3,"1","272338-01","2020-05-25 09:06:51+02","2020-09-15 11:47:36+02",NULL,NULL,NULL
35338,587,3,"1","278071-09","2020-12-08 06:03:36+01","2021-06-08 05:02:35+02",NULL,NULL,NULL
16839,587,3,"2","263025-06","2019-09-03 04:31:19+02","2019-11-26 20:51:19+01",NULL,NULL,NULL
26534,587,3,"2","275115-07","2020-09-15 11:47:36+02","2020-12-08 06:03:36+01",NULL,NULL,NULL
67425,587,3,"2","280260-07","2021-06-08 05:02:35+02","2021-11-09 07:50:42+01",NULL,NULL,NULL
16809,587,3,"3","272451-02","2020-06-09 09:42:40+02","2020-09-15 11:47:36+02",NULL,NULL,NULL
26533,587,3,"3","275654-07","2020-09-15 11:47:36+02","2020-12-08 06:03:36+01",NULL,NULL,NULL
67424,587,3,"3","283267-02","2021-06-08 05:02:35+02","2021-11-09 07:50:45+01",NULL,NULL,NULL
16837,587,3,"4","262674-09","2019-09-03 04:31:19+02","2020-05-25 09:06:51+02",NULL,NULL,NULL
26536,587,3,"4","277153-07","2020-09-15 11:47:26+02","2020-12-08 06:03:36+01",NULL,NULL,NULL
35335,587,3,"4","278769-08","2020-12-08 06:03:36+01","2021-06-08 05:02:35+02",NULL,NULL,NULL
16836,587,3,"5","262954-03","2019-09-03 04:31:19+02","2020-04-09 04:01:24+02",NULL,NULL,NULL
35334,587,3,"5","277955-10","2020-12-08 06:03:36+01","2021-03-24 03:21:59+01",NULL,NULL,NULL
16835,587,3,"6","261652-07","2019-09-03 04:31:19+02","2020-05-25 09:06:51+02",NULL,NULL,NULL
35333,587,3,"6","277961-05","2020-12-08 06:03:36+01","2021-03-24 03:21:59+01",NULL,NULL,NULL
45101,587,3,"6","276934-05","2021-03-24 03:21:59+01","2021-06-08 05:02:35+02",NULL,NULL,NULL
16834,587,3,"7","263372-05","2019-09-03 04:31:19+02","2020-06-09 09:42:40+02",NULL,NULL,NULL
16867,587,4,"0","262399-09","2019-09-03 04:31:17+02","2020-10-27 07:12:08+01",NULL,NULL,NULL
16866,587,4,"1","263025-07","2019-09-03 04:31:17+02","2020-06-03 12:04:32+02",NULL,NULL,NULL
16811,587,4,"1","272460-04","2020-06-03 12:04:32+02","2020-10-27 07:12:08+01",NULL,NULL,NULL
16827,587,4,"2","262399-03","2019-12-03 17:14:55+01","2020-03-25 23:05:30+01",NULL,NULL,NULL
16865,587,4,"3","263475-01","2019-09-03 04:31:17+02","2020-05-12 05:38:37+02",NULL,NULL,NULL
16864,587,4,"4","262954-02","2019-09-03 04:31:17+02","2020-05-12 05:38:32+02",NULL,NULL,NULL
16863,587,4,"5","265230-09","2019-09-03 04:31:17+02","2020-10-27 07:12:09+01",NULL,NULL,NULL
9138,592,0,"2","264360-02","2019-09-09 23:44:23+02","2022-03-24 18:06:59+01",NULL,NULL,NULL
9154,592,3,"7","264131-03","2019-09-09 23:34:37+02","2020-08-26 06:43:42+02",NULL,NULL,NULL
9134,592,4,"0","263475-04","2019-09-09 23:45:09+02","2020-12-09 22:06:33+01",NULL,NULL,NULL
9145,592,4,"1","263544-08","2019-09-09 23:44:22+02","2020-12-09 22:06:46+01",NULL,NULL,NULL
35981,592,4,"1","277708-06","2020-12-09 22:06:46+01","2022-03-24 18:07:17+01",NULL,NULL,NULL
9117,592,4,"2","262674-07","2019-09-10 14:35:56+02","2020-12-09 22:06:08+01",NULL,NULL,NULL
9153,592,4,"3","264673-07","2019-09-09 23:34:38+02","2020-12-09 22:06:20+01",NULL,NULL,NULL
9133,592,4,"4","261528-02","2019-09-09 23:45:09+02","2020-12-09 22:06:33+01",NULL,NULL,NULL
9144,592,4,"5","263624-08","2019-09-09 23:44:22+02","2020-12-09 22:06:14+01",NULL,NULL,NULL
35988,592,4,"5","278512-01","2020-12-09 22:06:14+01","2021-11-17 11:11:35+01",NULL,NULL,NULL
9108,592,4,"6","262076-02","2019-09-10 15:09:09+02","2020-12-09 22:06:17+01",NULL,NULL,NULL
9152,592,4,"7","265230-08","2019-09-09 23:34:39+02","2020-12-09 22:06:21+01",NULL,NULL,NULL
9150,592,7,"7","261377-06","2019-09-09 23:34:41+02","2020-12-09 22:06:31+01",NULL,NULL,NULL
607,600,1,"4","264073-02","2019-11-07 01:38:01+01","2020-02-14 10:12:07+01",NULL,NULL,NULL
613,600,1,"7","262365-02","2019-09-24 08:55:02+02","2021-02-24 10:31:29+01",NULL,NULL,NULL
629,600,2,"0","262441-03","2019-09-24 08:52:56+02","2019-12-01 14:49:03+01",NULL,NULL,NULL
624,600,2,"7","261652-09","2019-09-24 08:52:56+02","2020-04-16 18:20:00+02",NULL,NULL,NULL
592,600,3,"0","264564-07","2020-02-22 03:58:08+01","2021-03-10 09:16:39+01",NULL,NULL,NULL
43639,600,3,"0","278368-01","2021-03-10 09:16:39+01","2021-06-23 04:55:16+02",NULL,NULL,NULL
590,600,3,"1","265230-04","2020-02-27 20:57:09+01","2021-03-10 09:16:39+01",NULL,NULL,NULL
43638,600,3,"1","279414-06","2021-03-10 09:16:39+01","2021-06-23 04:55:18+02",NULL,NULL,NULL
43637,600,3,"2","276548-08","2021-03-10 09:16:39+01","2021-06-23 04:55:21+02",NULL,NULL,NULL
622,600,3,"3","264133-10","2019-09-24 08:52:57+02","2019-11-27 19:16:16+01",NULL,NULL,NULL
43636,600,3,"3","275115-01","2021-03-10 09:16:39+01","2021-06-23 04:55:24+02",NULL,NULL,NULL
43635,600,3,"4","278036-02","2021-03-10 09:16:39+01","2021-06-23 04:55:16+02",NULL,NULL,NULL
620,600,3,"5","262900-06","2019-09-24 08:52:57+02","2020-04-03 02:24:33+02",NULL,NULL,NULL
43634,600,3,"5","278477-05","2021-03-10 09:16:39+01","2021-06-23 04:55:19+02",NULL,NULL,NULL
3861,614,1,"4","269752-02","2019-10-15 12:02:44+02","2020-05-27 00:38:44+02",NULL,NULL,NULL
3860,614,1,"6","270045-09","2019-10-15 12:02:44+02","2020-08-30 14:02:38+02",NULL,NULL,NULL
3809,614,2,"2","269942-10","2020-07-02 23:46:39+02","2021-02-03 20:51:49+01",NULL,NULL,NULL
98110,614,2,"4","260048-07","2021-10-15 20:49:55+02","2022-01-25 19:01:12+01",NULL,NULL,NULL
3829,614,3,"1","263544-05","2020-04-18 09:13:09+02","2021-07-11 09:14:53+02",NULL,NULL,NULL
3813,614,3,"6","262675-04","2020-06-29 04:40:55+02","2022-04-02 07:19:02+02",NULL,NULL,NULL
3805,614,3,"7","267487-05","2020-07-23 19:40:36+02","2020-09-12 20:24:32+02",NULL,NULL,NULL
32759,614,4,"4","263472-10","2020-11-19 01:23:35+01","2022-01-19 05:34:08+01",NULL,NULL,NULL
3837,614,4,"6","269944-01","2020-03-05 06:43:39+01","2020-05-05 02:02:07+02",NULL,NULL,NULL
5289,622,0,"0","269555-01","2019-10-28 12:30:02+01","2020-05-29 21:31:31+02",NULL,NULL,NULL
5288,622,0,"1","269945-05","2019-10-28 12:30:02+01","2020-01-15 13:23:55+01",NULL,NULL,NULL
5284,622,0,"5","269925-04","2019-10-28 12:30:02+01","2020-05-08 22:16:28+02",NULL,NULL,NULL
5277,622,1,"5","269718-01","2019-10-28 12:30:03+01","2021-03-10 13:06:25+01",NULL,NULL,NULL
5276,622,1,"7","270076-05","2019-10-28 12:30:03+01","2021-03-04 09:29:59+01",NULL,NULL,NULL
5275,622,2,"0","267494-05","2019-10-28 12:30:03+01","2020-05-04 19:57:41+02",NULL,NULL,NULL
5270,622,2,"5","264115-07","2019-10-28 12:30:03+01","2020-12-02 14:51:07+01",NULL,NULL,NULL
5268,622,3,"0","267487-06","2019-10-28 12:30:03+01","2020-12-14 21:07:56+01",NULL,NULL,NULL
5259,622,3,"5","264503-05","2019-10-28 12:49:15+01","2021-08-25 08:38:45+02",NULL,NULL,NULL
36814,628,3,"0","279212-02","2020-12-16 00:33:59+01","2021-02-09 20:06:58+01",NULL,NULL,NULL
2791,675,0,"2","270594-04","2019-11-28 14:21:44+01","2020-01-13 09:12:20+01",NULL,NULL,NULL
2752,675,2,"2","270594-03","2019-11-29 07:59:25+01","2020-10-16 09:57:00+02",NULL,NULL,NULL
29528,675,2,"2","276668-01","2020-10-16 09:57:00+02","2021-02-02 08:11:19+01",NULL,NULL,NULL
2749,675,2,"3","270341-09","2019-11-29 08:04:42+01","2021-02-15 14:19:15+01",NULL,NULL,NULL
2758,675,2,"4","270345-03","2019-11-29 07:58:50+01","2020-10-21 14:52:56+02",NULL,NULL,NULL
2806,675,4,"0","270565-03","2019-11-28 14:21:43+01","2020-09-12 08:06:58+02",NULL,NULL,NULL
2800,675,4,"7","270595-07","2019-11-28 14:21:43+01","2021-09-28 10:34:06+02",NULL,NULL,NULL
6373,679,0,"2","270698-02","2019-12-03 17:18:25+01","2021-02-28 07:36:50+01",NULL,NULL,NULL
6370,679,0,"5","270698-10","2019-12-03 17:18:25+01","2020-06-20 18:47:23+02",NULL,NULL,NULL
26823,679,0,"6","269717-10","2020-09-19 23:26:43+02","2021-04-27 22:04:19+02",NULL,NULL,NULL
6364,679,1,"3","270794-10","2019-12-03 17:18:26+01","2021-01-05 18:56:29+01",NULL,NULL,NULL
6357,679,2,"3","269505-10","2019-12-03 17:18:27+01","2020-08-15 02:50:41+02",NULL,NULL,NULL
6342,679,2,"5","270132-01","2020-07-18 22:44:49+02","2022-03-22 21:03:21+01",NULL,NULL,NULL
6353,679,3,"0","270844-08","2019-12-03 17:18:27+01","2021-09-14 22:31:11+02",NULL,NULL,NULL
6352,679,3,"1","270146-05","2019-12-03 17:18:27+01","2021-09-14 22:31:03+02",NULL,NULL,NULL
6351,679,3,"2","265355-07","2019-12-03 17:18:27+01","2021-09-14 22:31:06+02",NULL,NULL,NULL
6350,679,3,"3","270146-01","2019-12-03 17:18:27+01","2021-09-14 22:31:08+02",NULL,NULL,NULL
6349,679,3,"4","270075-10","2019-12-03 17:18:27+01","2021-09-14 22:31:11+02",NULL,NULL,NULL
6382,679,4,"0","270346-05","2019-12-03 17:18:24+01","2020-12-09 11:18:55+01",NULL,NULL,NULL
58362,679,4,"5","277199-10","2021-04-27 22:04:26+02","2021-06-29 17:14:01+02",NULL,NULL,NULL
6377,679,4,"6","270594-09","2019-12-03 17:18:25+01","2021-04-27 22:04:18+02",NULL,NULL,NULL
6376,679,4,"7","270612-06","2019-12-03 17:18:25+01","2021-04-27 22:04:21+02",NULL,NULL,NULL
5752,686,0,"5","270848-06","2019-12-17 15:55:36+01","2020-12-16 13:04:54+01",NULL,NULL,NULL
5745,686,1,"5","270726-01","2019-12-17 15:55:37+01","2020-03-04 16:12:59+01",NULL,NULL,NULL
5723,686,2,"2","270724-09","2020-04-16 09:58:46+02","2021-06-11 14:47:24+02",NULL,NULL,NULL
5736,686,3,"0","270791-06","2019-12-17 15:55:38+01","2021-12-01 13:29:36+01",NULL,NULL,NULL
5735,686,3,"1","270306-02","2019-12-17 15:55:38+01","2021-12-01 12:39:25+01",NULL,NULL,NULL
5733,686,3,"3","270561-08","2019-12-17 15:55:38+01","2020-12-02 20:53:38+01",NULL,NULL,NULL
5732,686,3,"4","269507-10","2019-12-17 15:55:38+01","2021-12-01 13:29:33+01",NULL,NULL,NULL
5730,686,3,"6","270955-02","2019-12-17 15:55:38+01","2020-12-16 11:01:11+01",NULL,NULL,NULL
5729,686,3,"7","271195-07","2019-12-17 15:55:39+01","2021-12-01 12:39:38+01",NULL,NULL,NULL
16873,695,1,"3","271098-09","2020-01-09 19:22:58+01","2021-12-18 21:13:32+01",NULL,NULL,NULL
16872,695,1,"6","270341-03","2020-01-09 19:22:58+01","2021-05-11 06:21:56+02",NULL,NULL,NULL
16888,695,1,"7","270601-06","2020-01-09 19:13:07+01","2020-05-29 17:39:21+02",NULL,NULL,NULL
16886,695,2,"5","270023-06","2020-01-09 19:13:07+01","2022-02-04 17:14:24+01",NULL,NULL,NULL
16871,695,3,"0","270125-04","2020-05-27 17:55:18+02","2021-09-10 19:45:52+02",NULL,NULL,NULL
16901,695,3,"2","270952-10","2020-01-09 19:11:20+01","2021-08-17 05:16:15+02",NULL,NULL,NULL
16883,695,3,"3","270125-09","2020-01-09 19:13:07+01","2021-09-10 19:45:49+02",NULL,NULL,NULL
16882,695,3,"4","270017-10","2020-01-09 19:13:07+01","2021-09-10 21:00:56+02",NULL,NULL,NULL
16881,695,3,"5","270608-01","2020-01-09 19:13:07+01","2021-09-10 21:00:59+02",NULL,NULL,NULL
16880,695,3,"6","261621-10","2020-01-09 19:13:07+01","2021-09-10 21:01:01+02",NULL,NULL,NULL
16879,695,3,"7","261946-02","2020-01-09 19:13:07+01","2021-09-10 21:01:04+02",NULL,NULL,NULL
16900,695,4,"0","260875-06","2020-01-09 19:13:07+01","2021-01-26 16:34:34+01",NULL,NULL,NULL
16899,695,4,"1","261863-02","2020-01-09 19:13:07+01","2022-02-04 17:38:52+01",NULL,NULL,NULL
16898,695,4,"2","261861-05","2020-01-09 19:13:07+01","2020-11-09 18:07:11+01",NULL,NULL,NULL
16909,695,4,"3","261981-06","2020-01-09 19:01:10+01","2021-01-26 16:34:34+01",NULL,NULL,NULL
16876,695,4,"5","261865-06","2020-01-09 19:13:13+01","2020-07-06 11:37:42+02",NULL,NULL,NULL
21075,724,3,"3","271845-01","2020-01-29 05:22:19+01","2021-01-20 12:13:19+01",NULL,NULL,NULL
21098,724,3,"4","271847-01","2020-01-29 05:10:58+01","2020-10-14 10:36:51+02",NULL,NULL,NULL
13082,730,0,"3","271276-01","2020-02-12 08:37:09+01","2021-06-04 06:50:49+02",NULL,NULL,NULL
13107,730,0,"4","271480-01","2020-02-12 08:35:56+01","2020-08-13 14:02:05+02",NULL,NULL,NULL
13079,730,1,"3","270853-10","2020-02-12 08:37:09+01","2020-11-03 16:34:12+01",NULL,NULL,NULL
13070,730,5,"7","271814-04","2020-04-30 13:38:40+02","2020-07-13 08:11:19+02",NULL,NULL,NULL
5964,736,3,"1","256824-09","2019-01-08 14:56:44+01","2020-07-16 08:27:20+02",NULL,NULL,NULL
5959,736,3,"7","262900-10","2019-09-09 22:12:32+02","2020-12-15 14:37:00+01",NULL,NULL,NULL
21518,740,0,"7","271169-07","2020-01-23 03:36:11+01","2020-02-26 02:03:37+01",NULL,NULL,NULL
21516,740,1,"1","269507-08","2020-01-23 03:36:11+01","2022-02-14 11:11:43+01",NULL,NULL,NULL
21509,740,2,"0","270299-04","2020-01-23 03:36:11+01","2020-07-21 19:53:04+02",NULL,NULL,NULL
21501,740,3,"0","271098-03","2020-01-23 03:36:11+01","2021-06-22 15:40:01+02",NULL,NULL,NULL
21500,740,3,"1","270853-07","2020-01-23 03:36:11+01","2021-06-22 15:39:53+02",NULL,NULL,NULL
21499,740,3,"2","270698-01","2020-01-23 03:36:11+01","2021-06-22 15:39:56+02",NULL,NULL,NULL
21498,740,3,"3","270125-03","2020-01-23 03:36:11+01","2020-10-31 16:59:37+01",NULL,NULL,NULL
38578,740,3,"3","270125-01","2020-10-31 16:59:37+01","2021-06-22 15:39:59+02",NULL,NULL,NULL
21482,740,3,"4","269948-09","2020-07-21 16:17:10+02","2021-06-22 15:44:43+02",NULL,NULL,NULL
21497,740,3,"5","270127-03","2020-01-23 03:36:11+01","2021-06-22 15:44:46+02",NULL,NULL,NULL
21496,740,3,"6","270790-08","2020-01-23 03:36:11+01","2021-06-22 15:44:46+02",NULL,NULL,NULL
72639,740,3,"6","281488-05","2021-06-22 15:44:46+02","2022-02-21 09:39:50+01",NULL,NULL,NULL
21495,740,3,"7","270956-04","2020-01-23 03:36:11+01","2021-06-22 15:44:38+02",NULL,NULL,NULL
21479,740,4,"2","269555-02","2020-07-27 02:02:11+02","2021-09-27 10:35:08+02",NULL,NULL,NULL
21493,740,4,"5","271169-09","2020-01-27 00:40:10+01","2021-11-11 13:08:00+01",NULL,NULL,NULL
21492,740,4,"6","271096-09","2020-01-27 00:40:10+01","2021-11-22 06:55:58+01",NULL,NULL,NULL
21490,740,4,"7","270599-02","2020-01-30 04:21:58+01","2021-09-27 12:04:01+02",NULL,NULL,NULL
14550,747,0,"5","273115-05","2020-03-09 09:12:01+01","2020-11-06 17:18:15+01",NULL,NULL,NULL
14525,747,2,"0","271781-07","2020-03-09 09:41:52+01","2020-07-03 21:16:34+02",NULL,NULL,NULL
14543,747,3,"0","270976-04","2020-03-09 09:12:03+01","2021-05-31 13:52:19+02",NULL,NULL,NULL
14542,747,3,"1","271566-08","2020-03-09 09:12:03+01","2021-05-31 13:52:22+02",NULL,NULL,NULL
14541,747,3,"2","272279-10","2020-03-09 09:12:03+01","2021-05-31 13:54:11+02",NULL,NULL,NULL
14535,747,3,"3","272103-10","2020-03-09 09:12:04+01","2021-05-31 13:54:11+02",NULL,NULL,NULL
14540,747,3,"4","271841-09","2020-03-09 09:12:03+01","2021-05-31 13:52:19+02",NULL,NULL,NULL
14539,747,3,"5","272105-05","2020-03-09 09:12:03+01","2021-05-31 13:52:22+02",NULL,NULL,NULL
14538,747,3,"6","271442-06","2020-03-09 09:12:04+01","2020-12-15 10:37:49+01",NULL,NULL,NULL
36598,747,3,"6","278368-08","2020-12-15 10:37:49+01","2021-05-31 13:54:11+02",NULL,NULL,NULL
14537,747,3,"7","271479-04","2020-03-09 09:12:04+01","2021-05-31 13:54:12+02",NULL,NULL,NULL
14562,747,4,"0","272798-04","2020-03-09 09:12:00+01","2021-08-04 11:46:54+02",NULL,NULL,NULL
14561,747,4,"1","271856-08","2020-03-09 09:12:00+01","2020-09-16 17:52:50+02",NULL,NULL,NULL
26620,747,4,"1","274236-04","2020-09-16 17:52:50+02","2021-06-21 13:47:24+02",NULL,NULL,NULL
72336,747,4,"1","283163-01","2021-06-21 13:47:24+02","2021-08-04 11:46:47+02",NULL,NULL,NULL
14560,747,4,"2","270693-04","2020-03-09 09:12:00+01","2021-07-23 13:08:45+02",NULL,NULL,NULL
14559,747,4,"3","271334-10","2020-03-09 09:12:00+01","2021-07-23 13:08:37+02",NULL,NULL,NULL
14558,747,4,"4","271736-03","2020-03-09 09:12:00+01","2021-07-23 13:08:41+02",NULL,NULL,NULL
14557,747,4,"5","271948-10","2020-03-09 09:12:01+01","2021-07-23 13:08:42+02",NULL,NULL,NULL
14556,747,4,"6","272020-08","2020-03-09 09:12:01+01","2020-12-15 11:32:25+01",NULL,NULL,NULL
36597,747,4,"6","279414-09","2020-12-15 11:32:25+01","2021-07-23 13:08:45+02",NULL,NULL,NULL
14555,747,4,"7","264886-05","2020-03-09 09:12:01+01","2020-09-16 17:52:50+02",NULL,NULL,NULL
26619,747,4,"7","274175-06","2020-09-16 17:52:50+02","2021-08-04 11:46:52+02",NULL,NULL,NULL
5536,750,0,"7","271276-02","2020-02-26 08:49:44+01","2020-05-06 07:31:56+02",NULL,NULL,NULL
5579,750,1,"0","272060-02","2020-02-26 08:37:03+01","2020-05-26 08:48:13+02",NULL,NULL,NULL
5523,750,1,"0","267060-05","2020-05-26 08:48:13+02","2021-05-18 15:47:46+02",NULL,NULL,NULL
5532,750,4,"1","271856-07","2020-02-26 11:46:27+01","2020-06-12 15:31:52+02",NULL,NULL,NULL
5588,750,4,"6","271856-06","2020-02-26 08:37:02+01","2021-05-18 15:47:42+02",NULL,NULL,NULL
15355,754,0,"7","270304-03","2020-04-06 22:03:08+02","2020-10-01 00:13:15+02",NULL,NULL,NULL
15364,754,5,"7","270299-10","2020-04-06 22:02:52+02","2020-10-01 00:13:15+02",NULL,NULL,NULL
16049,762,0,"1","273600-02","2020-04-21 10:13:57+02","2020-10-12 06:48:07+02",NULL,NULL,NULL
16047,762,0,"3","272812-09","2020-04-21 10:13:58+02","2020-07-18 07:47:27+02",NULL,NULL,NULL
16044,762,0,"6","271842-05","2020-04-21 10:13:58+02","2020-09-08 12:10:49+02",NULL,NULL,NULL
26266,762,0,"6","272040-04","2020-09-08 12:10:49+02","2021-09-03 08:13:49+02",NULL,NULL,NULL
16041,762,1,"3","272279-03","2020-04-21 10:13:58+02","2021-02-01 07:25:15+01",NULL,NULL,NULL
16040,762,1,"4","272279-05","2020-04-21 10:13:58+02","2020-12-08 08:17:27+01",NULL,NULL,NULL
16039,762,1,"5","272524-09","2020-04-21 10:13:58+02","2022-02-22 07:42:42+01",NULL,NULL,NULL
16038,762,1,"6","272521-03","2020-04-21 10:13:58+02","2021-02-02 04:31:01+01",NULL,NULL,NULL
16036,762,2,"2","273665-09","2020-04-21 10:13:59+02","2020-10-13 02:23:17+02",NULL,NULL,NULL
16032,762,2,"6","272020-01","2020-04-21 10:13:59+02","2020-11-07 16:05:31+01",NULL,NULL,NULL
